Age,Budget,Interet,Duree,Climat,Destination
27,2660,Plage,10,Tempéré,Paris
49,4691,Ville,28,Chaud,Sydney
41,2898,Nature,11,Froid,Londres
65,4143,Plage,3,Froid,Bali
23,729,Aventure,7,Chaud,Londres
61,2266,Aventure,12,Chaud,Rio de Janeiro
49,3510,Culture,18,Tempéré,Paris
66,1543,Culture,26,Chaud,Paris
27,1713,Plage,2,Tempéré,Barcelone
68,4716,Culture,7,Chaud,Londres
19,4610,Ville,28,Froid,New York
56,3458,Culture,3,Chaud,Rio de Janeiro
50,2433,Culture,23,Froid,Barcelone
60,4414,Plage,18,Froid,Bali
54,2213,Nature,14,Tempéré,Sydney
59,1585,Aventure,2,Froid,Paris
69,4016,Ville,4,Froid,New York
51,1169,Ville,26,Froid,Le Caire
66,4228,Ville,5,Chaud,Rome
20,888,Ville,26,Tempéré,Paris
23,2814,Plage,20,Tempéré,New York
65,597,Nature,25,Tempéré,New York
66,2688,Nature,6,Froid,Rio de Janeiro
28,572,Ville,14,Tempéré,New York
60,3306,Aventure,26,Tempéré,Londres
33,3066,Aventure,29,Tempéré,Rio de Janeiro
19,3858,Plage,29,Tempéré,Sydney
55,4902,Nature,21,Tempéré,New York
44,4196,Aventure,3,Chaud,New York
61,2798,Nature,23,Tempéré,Le Caire
27,2085,Aventure,17,Chaud,New York
20,2486,Culture,24,Tempéré,Bali
39,2736,Nature,7,Chaud,Sydney
25,4297,Plage,16,Chaud,Sydney
50,3208,Culture,3,Froid,Rio de Janeiro
65,4204,Culture,29,Chaud,Le Caire
68,2568,Ville,22,Froid,Londres
38,878,Ville,28,Froid,Rome
25,2247,Plage,26,Tempéré,Sydney
57,3973,Culture,10,Froid,Tokyo
58,4904,Ville,4,Froid,Rio de Janeiro
35,3132,Nature,17,Froid,New York
66,1860,Nature,7,Froid,Paris
33,4862,Aventure,4,Tempéré,Tokyo
51,2900,Nature,10,Froid,Rome
47,4925,Aventure,18,Chaud,Londres
67,3539,Culture,10,Chaud,Londres
27,2328,Ville,13,Chaud,Tokyo
62,2896,Aventure,10,Froid,Londres
45,1466,Culture,15,Tempéré,Rio de Janeiro
49,4854,Plage,15,Chaud,Sydney
66,4381,Aventure,14,Froid,Londres
29,2369,Culture,20,Tempéré,Rome
28,1255,Aventure,11,Froid,Rio de Janeiro
25,2489,Plage,10,Chaud,Paris
21,3922,Ville,29,Tempéré,Rome
67,1994,Nature,22,Chaud,Bali
39,4640,Aventure,5,Froid,Sydney
69,2107,Aventure,24,Chaud,Londres
61,1999,Culture,2,Tempéré,Rio de Janeiro
43,3655,Aventure,12,Tempéré,Londres
39,3104,Ville,15,Chaud,Le Caire
27,3271,Culture,11,Froid,Rome
48,2778,Nature,3,Chaud,Sydney
26,2883,Aventure,21,Chaud,Le Caire
25,3458,Ville,17,Tempéré,Paris
46,2787,Culture,19,Tempéré,New York
55,4064,Ville,25,Tempéré,Paris
25,2611,Plage,3,Froid,Barcelone
18,2055,Nature,10,Froid,Barcelone
59,1959,Aventure,23,Froid,Le Caire
54,3049,Aventure,22,Tempéré,Sydney
26,2851,Plage,22,Froid,Rome
68,4008,Culture,23,Chaud,Rome
37,4103,Nature,20,Tempéré,New York
63,1497,Aventure,23,Chaud,Londres
52,835,Plage,11,Froid,Paris
37,4191,Nature,9,Froid,Sydney
62,1376,Culture,7,Froid,Londres
43,1252,Ville,22,Froid,Sydney
40,1082,Culture,24,Chaud,Sydney
37,619,Nature,20,Tempéré,Tokyo
52,4907,Aventure,18,Chaud,Sydney
47,3111,Plage,2,Tempéré,Paris
18,2294,Nature,3,Froid,Le Caire
40,1999,Plage,23,Chaud,Barcelone
51,2742,Nature,17,Tempéré,New York
49,2631,Culture,24,Chaud,New York
20,4020,Culture,13,Tempéré,Barcelone
46,2336,Plage,24,Chaud,Rome
67,2708,Nature,13,Tempéré,New York
58,4192,Ville,10,Chaud,Rome
28,554,Ville,16,Tempéré,Sydney
47,625,Nature,14,Chaud,Tokyo
30,2713,Aventure,11,Froid,Rome
20,1016,Plage,23,Chaud,Sydney
43,1018,Nature,26,Chaud,Rio de Janeiro
45,994,Ville,23,Froid,Barcelone
19,2181,Ville,11,Froid,Londres
55,4577,Plage,27,Tempéré,Bali
21,1752,Ville,19,Froid,Bali
27,2770,Aventure,26,Froid,Paris
39,1818,Aventure,17,Tempéré,Rio de Janeiro
18,3854,Nature,24,Tempéré,Le Caire
27,1804,Nature,4,Froid,Sydney
44,1585,Plage,25,Froid,Paris
63,3859,Ville,7,Froid,Sydney
18,1310,Plage,23,Froid,Paris
61,3052,Ville,11,Froid,Barcelone
69,2998,Ville,14,Froid,Rome
56,2347,Aventure,3,Chaud,Londres
40,4159,Ville,21,Chaud,Rio de Janeiro
44,1704,Nature,10,Chaud,Barcelone
34,3921,Ville,24,Froid,Tokyo
48,2946,Culture,26,Tempéré,New York
62,3393,Ville,23,Chaud,Bali
39,2827,Nature,3,Chaud,Rio de Janeiro
45,4463,Nature,22,Tempéré,Rome
43,2093,Aventure,11,Chaud,Bali
54,902,Culture,19,Tempéré,Sydney
69,3905,Nature,23,Froid,Barcelone
63,1997,Culture,26,Chaud,Londres
19,4539,Plage,4,Froid,Barcelone
42,1006,Aventure,26,Chaud,Barcelone
54,4703,Ville,19,Froid,Bali
31,726,Ville,26,Chaud,Bali
28,4451,Ville,9,Froid,Rio de Janeiro
64,2961,Ville,13,Froid,Paris
44,4589,Plage,24,Tempéré,Londres
37,1827,Ville,22,Froid,New York
21,2727,Nature,12,Tempéré,Rio de Janeiro
18,721,Nature,19,Tempéré,Rome
54,3158,Ville,17,Chaud,Rome
65,4601,Plage,22,Chaud,Bali
51,2582,Nature,26,Froid,Paris
65,3161,Ville,29,Chaud,Rio de Janeiro
62,3973,Nature,16,Chaud,Bali
31,4752,Aventure,11,Tempéré,Le Caire
19,4253,Aventure,2,Tempéré,Londres
33,2749,Ville,17,Froid,Sydney
25,4741,Ville,6,Froid,Londres
36,2903,Nature,28,Froid,New York
51,2600,Ville,4,Froid,Tokyo
66,3892,Ville,27,Chaud,Barcelone
21,1686,Ville,7,Froid,New York
64,2383,Culture,14,Froid,Paris
40,4786,Ville,9,Froid,Rome
51,2262,Culture,5,Tempéré,Sydney
40,3186,Ville,28,Froid,Rio de Janeiro
66,4308,Nature,22,Froid,Rio de Janeiro
25,865,Culture,18,Chaud,Sydney
52,3470,Nature,24,Chaud,Paris
43,2768,Culture,18,Chaud,Barcelone
49,1229,Aventure,15,Chaud,Le Caire
56,1252,Aventure,24,Chaud,Paris
24,4450,Plage,7,Tempéré,Tokyo
29,1003,Aventure,10,Chaud,Rome
31,1910,Nature,26,Froid,Bali
68,2905,Plage,12,Froid,Sydney
57,4470,Plage,25,Chaud,Le Caire
49,1171,Aventure,14,Froid,Bali
23,3038,Nature,23,Froid,Le Caire
52,679,Culture,24,Tempéré,Bali
30,3855,Nature,18,Chaud,Le Caire
46,3949,Culture,5,Tempéré,Barcelone
52,3760,Culture,5,Chaud,Paris
53,3943,Culture,17,Tempéré,Le Caire
66,1503,Nature,20,Froid,Rome
61,2611,Culture,23,Froid,Bali
64,4138,Nature,23,Tempéré,Rio de Janeiro
48,1346,Aventure,26,Tempéré,Rio de Janeiro
36,2189,Aventure,19,Froid,Rome
45,1872,Plage,6,Tempéré,New York
31,1891,Aventure,24,Chaud,Bali
37,1979,Aventure,11,Chaud,Rio de Janeiro
33,4654,Ville,3,Froid,Paris
61,4912,Nature,11,Chaud,New York
38,3749,Nature,15,Tempéré,Sydney
36,577,Nature,25,Chaud,Rome
38,4991,Plage,10,Chaud,Paris
61,572,Ville,20,Chaud,Tokyo
34,1475,Culture,5,Froid,Londres
25,2736,Plage,24,Froid,Barcelone
55,2941,Ville,20,Froid,Londres
62,4705,Plage,15,Chaud,New York
64,1454,Ville,17,Tempéré,Paris
34,1650,Nature,18,Chaud,Paris
24,2492,Culture,15,Froid,Rio de Janeiro
54,4573,Nature,6,Tempéré,Rio de Janeiro
66,3389,Nature,8,Froid,Sydney
53,2173,Culture,13,Tempéré,New York
39,732,Nature,12,Tempéré,Londres
50,4047,Ville,29,Tempéré,Paris
69,3047,Plage,8,Froid,Rome
42,2083,Ville,28,Froid,Rome
29,1417,Culture,18,Chaud,Barcelone
23,2009,Plage,8,Tempéré,New York
44,3185,Aventure,26,Chaud,Barcelone
56,4258,Plage,29,Chaud,New York
35,3145,Plage,17,Froid,Paris
22,1955,Aventure,22,Chaud,Barcelone
50,785,Ville,9,Froid,Le Caire
64,1752,Culture,4,Chaud,Tokyo
20,755,Plage,28,Tempéré,New York
20,2389,Culture,29,Tempéré,Rome
42,2520,Nature,23,Chaud,Tokyo
45,4876,Aventure,18,Chaud,Bali
61,4136,Nature,5,Chaud,Paris
66,4750,Culture,4,Tempéré,Le Caire
59,3616,Plage,5,Chaud,Rome
66,1772,Nature,13,Froid,Rio de Janeiro
58,4142,Aventure,16,Chaud,Tokyo
39,880,Plage,20,Froid,Barcelone
41,3807,Nature,15,Tempéré,Londres
25,1903,Nature,28,Froid,Bali
19,2923,Culture,11,Chaud,Le Caire
65,634,Culture,10,Froid,Rome
27,3555,Plage,29,Tempéré,Bali
40,601,Nature,18,Froid,Londres
62,2798,Ville,12,Chaud,Londres
42,1266,Plage,8,Chaud,Rio de Janeiro
39,788,Plage,28,Tempéré,Bali
66,2138,Nature,22,Froid,Rome
38,2443,Plage,23,Chaud,Londres
56,4824,Nature,14,Tempéré,Londres
36,4015,Culture,20,Tempéré,Paris
33,2333,Nature,15,Chaud,Barcelone
18,2584,Aventure,14,Froid,Londres
69,4037,Culture,21,Tempéré,Barcelone
62,2227,Plage,24,Froid,Rio de Janeiro
55,757,Ville,25,Tempéré,Rio de Janeiro
65,4608,Ville,11,Chaud,Rio de Janeiro
69,3512,Aventure,21,Tempéré,Rio de Janeiro
20,3243,Nature,25,Tempéré,Tokyo
25,3522,Culture,22,Froid,New York
31,3426,Culture,18,Froid,New York
26,4710,Nature,5,Chaud,Londres
19,626,Aventure,2,Tempéré,New York
56,4814,Culture,12,Froid,Sydney
46,3691,Culture,5,Chaud,Tokyo
27,1633,Plage,13,Tempéré,Tokyo
32,2881,Culture,22,Tempéré,Rio de Janeiro
39,2481,Nature,11,Tempéré,Barcelone
38,2909,Aventure,26,Froid,Londres
36,1667,Ville,26,Tempéré,Rome
35,4433,Plage,23,Froid,Barcelone
44,1771,Nature,4,Chaud,Londres
27,4692,Aventure,28,Froid,Bali
46,768,Aventure,10,Chaud,Rio de Janeiro
69,4811,Culture,17,Froid,Paris
42,1571,Culture,13,Tempéré,Londres
61,930,Culture,3,Froid,Tokyo
21,795,Aventure,16,Chaud,Le Caire
33,2469,Plage,7,Chaud,Tokyo
41,1598,Culture,11,Froid,Londres
37,4700,Plage,9,Tempéré,Tokyo
68,2588,Aventure,4,Chaud,Paris
28,3975,Plage,25,Chaud,Londres
19,4931,Ville,23,Chaud,New York
38,4614,Aventure,22,Tempéré,Londres
58,1920,Aventure,8,Froid,Paris
30,4491,Ville,19,Tempéré,Barcelone
33,3362,Plage,26,Tempéré,Bali
56,4819,Culture,2,Tempéré,New York
37,2297,Nature,15,Tempéré,Londres
51,4002,Aventure,19,Chaud,Bali
59,3004,Nature,5,Chaud,Paris
32,1943,Nature,10,Froid,Paris
29,4754,Nature,9,Tempéré,Rome
20,3021,Ville,2,Tempéré,Le Caire
66,3285,Culture,4,Froid,Le Caire
50,4174,Nature,28,Chaud,Barcelone
20,2208,Aventure,8,Froid,Rome
38,3979,Aventure,28,Chaud,New York
23,1610,Nature,2,Chaud,Rome
40,548,Aventure,26,Froid,Le Caire
34,4774,Nature,20,Froid,Bali
66,3622,Aventure,27,Froid,Sydney
37,1509,Nature,6,Froid,Sydney
65,782,Nature,18,Froid,Tokyo
66,2488,Nature,9,Tempéré,Rome
46,2203,Aventure,9,Tempéré,Londres
41,2736,Plage,14,Froid,Sydney
67,1312,Nature,28,Tempéré,Londres
38,1359,Nature,17,Chaud,New York
50,4941,Ville,9,Chaud,Rome
63,4752,Ville,18,Chaud,Barcelone
48,3328,Ville,17,Froid,Le Caire
23,3292,Culture,27,Tempéré,New York
64,3236,Culture,22,Froid,Tokyo
53,4479,Plage,15,Chaud,Sydney
22,1249,Culture,27,Chaud,Bali
30,3418,Nature,16,Chaud,New York
57,576,Nature,17,Tempéré,New York
28,990,Aventure,12,Froid,Bali
65,3210,Ville,24,Chaud,Le Caire
59,970,Aventure,19,Froid,Barcelone
33,4839,Culture,4,Tempéré,Bali
26,1513,Ville,20,Tempéré,Bali
34,4138,Ville,9,Chaud,Rio de Janeiro
50,4643,Culture,6,Tempéré,Tokyo
20,3004,Nature,20,Chaud,Rio de Janeiro
44,4183,Culture,17,Tempéré,Bali
58,2403,Nature,20,Froid,Rio de Janeiro
53,2359,Ville,17,Tempéré,Rio de Janeiro
40,4528,Culture,29,Tempéré,Rio de Janeiro
48,1657,Nature,15,Froid,Paris
37,1304,Ville,26,Froid,Paris
33,3427,Plage,19,Chaud,Tokyo
56,3630,Aventure,26,Chaud,Sydney
62,3830,Culture,6,Froid,Sydney
49,783,Plage,27,Tempéré,Rome
66,1839,Plage,2,Tempéré,Bali
31,4103,Plage,18,Froid,New York
31,2322,Ville,4,Chaud,Sydney
35,2265,Plage,14,Tempéré,Le Caire
66,1560,Ville,21,Chaud,Le Caire
54,532,Aventure,8,Chaud,New York
66,2096,Ville,9,Tempéré,Le Caire
38,2144,Plage,26,Froid,New York
20,4597,Aventure,19,Tempéré,Le Caire
20,4136,Aventure,10,Tempéré,Barcelone
28,4384,Plage,12,Tempéré,Barcelone
26,3390,Ville,21,Tempéré,Sydney
34,1810,Culture,21,Chaud,Rome
67,1992,Ville,20,Chaud,Barcelone
22,2877,Aventure,27,Chaud,Rio de Janeiro
35,3762,Plage,6,Froid,Sydney
40,4496,Nature,20,Froid,New York
32,3503,Culture,26,Chaud,Sydney
24,820,Plage,28,Tempéré,Rome
25,4044,Ville,14,Froid,Bali
49,2834,Nature,6,Chaud,Tokyo
30,868,Aventure,23,Chaud,Bali
69,2267,Culture,14,Chaud,Barcelone
22,3982,Ville,6,Tempéré,Tokyo
23,2998,Culture,8,Froid,Rome
23,1510,Nature,3,Chaud,Le Caire
58,1328,Culture,13,Tempéré,Paris
37,4842,Aventure,9,Chaud,Paris
56,1978,Plage,12,Chaud,Le Caire
19,2136,Plage,10,Tempéré,Rome
39,2579,Plage,3,Chaud,Londres
59,4545,Aventure,9,Chaud,Rio de Janeiro
44,897,Culture,15,Froid,Le Caire
30,856,Culture,13,Chaud,Sydney
59,2792,Aventure,20,Froid,Sydney
26,1705,Aventure,2,Froid,New York
33,3900,Plage,12,Froid,Londres
50,2468,Aventure,25,Chaud,Sydney
66,1824,Aventure,8,Tempéré,Le Caire
63,2547,Nature,21,Chaud,Sydney
20,1753,Ville,27,Tempéré,Rome
40,3487,Culture,6,Froid,Bali
18,582,Nature,16,Froid,New York
26,4576,Culture,13,Chaud,Tokyo
63,3303,Culture,9,Tempéré,Rome
23,4306,Ville,17,Chaud,Tokyo
32,2778,Ville,26,Froid,Le Caire
29,2200,Nature,4,Chaud,Rio de Janeiro
68,2099,Plage,29,Tempéré,Paris
35,2825,Nature,16,Chaud,New York
33,4981,Ville,15,Chaud,Le Caire
23,1332,Culture,5,Froid,New York
53,4840,Plage,15,Tempéré,Barcelone
62,1938,Aventure,6,Tempéré,Bali
68,4117,Ville,29,Tempéré,New York
25,4673,Plage,11,Tempéré,Paris
20,1749,Ville,5,Chaud,Paris
26,4683,Aventure,25,Tempéré,Paris
64,1986,Ville,25,Froid,New York
40,4572,Plage,7,Tempéré,Londres
58,3869,Culture,20,Froid,Londres
43,2369,Ville,14,Tempéré,Rome
44,4070,Nature,24,Froid,New York
20,4035,Ville,8,Chaud,Bali
43,4870,Aventure,21,Froid,Sydney
52,4580,Plage,16,Tempéré,New York
38,2452,Nature,14,Tempéré,Bali
58,4315,Ville,17,Froid,Sydney
37,1816,Plage,28,Froid,Bali
27,2674,Ville,9,Tempéré,Rio de Janeiro
34,2055,Plage,29,Tempéré,Barcelone
39,3275,Nature,21,Chaud,Sydney
39,4192,Aventure,3,Chaud,Rome
20,1923,Ville,16,Chaud,Paris
57,3764,Nature,23,Tempéré,Barcelone
65,519,Nature,26,Chaud,Tokyo
51,2262,Nature,11,Chaud,Barcelone
52,1837,Plage,26,Froid,Rio de Janeiro
19,3361,Ville,16,Tempéré,Tokyo
63,2571,Nature,9,Chaud,Tokyo
43,1218,Aventure,5,Froid,Barcelone
65,4592,Nature,19,Chaud,Paris
22,3990,Culture,24,Chaud,Rome
23,2694,Ville,11,Chaud,Paris
23,3793,Nature,22,Chaud,New York
36,4307,Plage,2,Froid,Sydney
47,4796,Plage,20,Chaud,Le Caire
62,3528,Nature,5,Tempéré,Londres
41,2800,Ville,28,Froid,Sydney
50,610,Culture,27,Tempéré,Tokyo
39,2316,Culture,25,Tempéré,Barcelone
54,3642,Plage,6,Tempéré,Sydney
59,3245,Culture,27,Chaud,Tokyo
26,1887,Ville,14,Tempéré,Bali
29,3157,Nature,22,Chaud,Sydney
42,4564,Aventure,3,Chaud,Sydney
54,3952,Ville,16,Froid,Le Caire
40,1731,Ville,25,Froid,Tokyo
25,4810,Aventure,10,Chaud,New York
61,4440,Nature,8,Chaud,New York
61,2007,Nature,7,Froid,Rio de Janeiro
52,1128,Culture,5,Froid,Tokyo
29,2793,Plage,15,Froid,Bali
41,1488,Nature,26,Froid,New York
29,1675,Culture,15,Tempéré,Bali
23,4987,Ville,27,Froid,Paris
42,4923,Nature,29,Froid,Barcelone
57,1057,Culture,28,Tempéré,Londres
61,4038,Nature,29,Chaud,Londres
27,3855,Nature,23,Chaud,Rome
35,2655,Plage,8,Froid,Barcelone
22,746,Nature,8,Chaud,New York
33,1053,Plage,12,Tempéré,Rio de Janeiro
61,1038,Plage,4,Chaud,Sydney
34,4240,Nature,25,Tempéré,Le Caire
55,3231,Aventure,17,Tempéré,Tokyo
19,3107,Nature,9,Froid,Sydney
35,4504,Plage,21,Chaud,Londres
41,2653,Aventure,3,Froid,Tokyo
28,4359,Aventure,24,Chaud,Londres
47,2244,Nature,14,Froid,Le Caire
50,2153,Culture,15,Chaud,New York
49,2249,Ville,21,Froid,Londres
49,1414,Ville,22,Froid,Tokyo
21,970,Ville,27,Froid,Sydney
41,3217,Culture,24,Froid,Rome
55,878,Aventure,9,Tempéré,New York
67,2419,Nature,6,Froid,Le Caire
22,3640,Plage,8,Chaud,Sydney
50,1872,Nature,24,Tempéré,Londres
51,4305,Aventure,4,Tempéré,New York
59,3364,Aventure,25,Tempéré,Tokyo
21,2980,Ville,24,Tempéré,Bali
67,4574,Plage,27,Chaud,Le Caire
67,4724,Nature,18,Chaud,Barcelone
38,3231,Nature,10,Tempéré,Rome
41,977,Nature,16,Froid,Bali
64,3872,Aventure,11,Tempéré,Sydney
33,994,Ville,28,Froid,Paris
59,2905,Plage,22,Froid,New York
27,2596,Aventure,7,Chaud,Bali
54,2666,Plage,21,Froid,Bali
45,1564,Culture,9,Froid,Paris
38,1143,Nature,6,Tempéré,Rome
32,4041,Plage,27,Froid,Bali
58,1213,Ville,4,Chaud,New York
42,1033,Nature,17,Froid,New York
21,2335,Aventure,4,Tempéré,Barcelone
47,928,Aventure,5,Tempéré,Rio de Janeiro
37,3601,Aventure,6,Froid,Paris
43,1341,Culture,28,Tempéré,Tokyo
28,2757,Aventure,19,Tempéré,Bali
48,3382,Nature,25,Tempéré,New York
26,4180,Aventure,11,Froid,New York
29,3693,Aventure,21,Chaud,Barcelone
22,1546,Culture,17,Froid,Le Caire
20,4514,Aventure,28,Chaud,Rome
41,3251,Aventure,4,Chaud,Bali
23,2018,Culture,2,Froid,New York
19,2230,Aventure,27,Chaud,Londres
46,928,Culture,7,Tempéré,Rome
54,3230,Nature,18,Froid,Bali
64,4631,Culture,23,Froid,Bali
40,2515,Ville,26,Froid,Barcelone
54,4132,Plage,11,Tempéré,Barcelone
48,3708,Culture,18,Tempéré,Paris
37,4882,Culture,11,Chaud,Londres
67,4448,Nature,26,Chaud,Londres
41,4984,Ville,3,Chaud,Paris
46,2138,Ville,10,Froid,Londres
32,2531,Ville,16,Chaud,Paris
21,2352,Aventure,22,Tempéré,Sydney
39,1736,Plage,2,Froid,Le Caire
45,3523,Ville,9,Tempéré,Le Caire
37,2472,Aventure,21,Froid,Londres
19,2177,Ville,16,Froid,Bali
18,887,Plage,26,Tempéré,New York
31,3666,Plage,10,Froid,Barcelone
58,2699,Plage,25,Chaud,Londres
61,1325,Plage,18,Chaud,Londres
56,1839,Plage,19,Chaud,Rio de Janeiro
42,1647,Aventure,12,Froid,Rome
23,2159,Plage,12,Tempéré,Barcelone
43,969,Nature,27,Tempéré,New York
52,3239,Ville,16,Froid,New York
58,2841,Ville,17,Froid,Rome
64,4164,Ville,4,Froid,Londres
20,1738,Aventure,28,Froid,Londres
48,1517,Ville,24,Froid,New York
34,3514,Plage,21,Chaud,Tokyo
41,3727,Culture,27,Chaud,Paris
54,2949,Culture,8,Tempéré,Rio de Janeiro
24,2137,Nature,22,Tempéré,Rio de Janeiro
51,3072,Culture,3,Chaud,Bali
59,1142,Culture,7,Froid,Tokyo
47,1251,Ville,22,Chaud,Rio de Janeiro
28,4260,Plage,4,Tempéré,New York
47,4538,Culture,4,Tempéré,Londres
23,3045,Culture,14,Tempéré,Sydney
23,558,Culture,3,Froid,Le Caire
23,3282,Ville,7,Froid,Paris
27,1941,Plage,16,Tempéré,Rio de Janeiro
47,3340,Aventure,3,Tempéré,Tokyo
56,511,Aventure,25,Froid,Rome
26,1174,Plage,9,Froid,Sydney
37,4007,Plage,14,Froid,Barcelone
31,2019,Culture,24,Froid,New York
67,1346,Plage,23,Chaud,Tokyo
42,2468,Aventure,7,Chaud,Paris
35,4396,Ville,7,Tempéré,Tokyo
20,1135,Nature,12,Froid,Londres
65,3174,Ville,17,Froid,Londres
33,4258,Plage,7,Tempéré,Tokyo
40,4161,Culture,20,Chaud,Bali
29,2057,Aventure,9,Tempéré,Londres
53,3978,Nature,11,Tempéré,Bali
35,1164,Culture,9,Tempéré,New York
57,4517,Culture,28,Chaud,Rome
67,1845,Plage,13,Chaud,New York
40,3779,Ville,14,Tempéré,Tokyo
60,2640,Nature,18,Chaud,Sydney
31,3322,Culture,2,Tempéré,Barcelone
43,2763,Aventure,21,Chaud,New York
54,4448,Plage,23,Tempéré,Rio de Janeiro
63,4613,Ville,15,Froid,Sydney
18,4973,Aventure,26,Chaud,Rio de Janeiro
63,3184,Plage,29,Froid,Barcelone
30,4797,Aventure,19,Tempéré,Rio de Janeiro
22,1781,Culture,19,Tempéré,Barcelone
39,949,Plage,23,Chaud,Sydney
22,4274,Plage,3,Chaud,New York
65,4053,Aventure,11,Tempéré,Rio de Janeiro
65,1250,Culture,20,Froid,Paris
48,2923,Nature,8,Chaud,New York
61,4847,Nature,18,Chaud,Paris
23,1390,Plage,19,Tempéré,Paris
35,4323,Aventure,13,Chaud,Rio de Janeiro
44,3596,Plage,5,Chaud,Sydney
51,2928,Culture,28,Chaud,Tokyo
34,4929,Aventure,25,Chaud,Bali
59,4545,Culture,9,Froid,Rome
25,3776,Ville,23,Tempéré,Le Caire
33,1943,Ville,25,Chaud,New York
64,3764,Plage,24,Froid,Bali
64,3612,Plage,16,Chaud,Le Caire
34,663,Ville,18,Froid,Bali
52,2524,Aventure,18,Chaud,Barcelone
20,2694,Culture,13,Tempéré,Barcelone
62,4531,Plage,22,Chaud,Rome
20,4373,Nature,4,Chaud,Le Caire
19,3210,Nature,26,Froid,Sydney
31,2009,Ville,25,Chaud,Sydney
65,4349,Plage,18,Chaud,Bali
57,3819,Culture,16,Chaud,Barcelone
19,4006,Ville,4,Chaud,Bali
23,4370,Nature,18,Chaud,Le Caire
35,3534,Nature,22,Froid,Bali
53,2575,Aventure,13,Chaud,Barcelone
50,3992,Culture,7,Tempéré,Paris
38,1267,Ville,29,Chaud,Paris
44,3044,Culture,8,Chaud,Barcelone
67,3609,Plage,20,Chaud,Sydney
37,3967,Nature,24,Chaud,Tokyo
35,3129,Ville,23,Tempéré,Rio de Janeiro
22,4754,Ville,11,Chaud,Tokyo
51,689,Culture,14,Froid,Le Caire
62,2391,Nature,7,Froid,Paris
28,3621,Nature,14,Froid,Bali
48,2360,Ville,3,Chaud,Barcelone
57,4011,Plage,2,Tempéré,Tokyo
52,589,Culture,2,Tempéré,Tokyo
18,1830,Nature,2,Froid,Londres
56,683,Nature,4,Froid,Rome
24,4460,Ville,18,Tempéré,Bali
62,1808,Ville,7,Froid,Londres
64,2403,Plage,4,Chaud,Barcelone
37,4602,Culture,17,Tempéré,Rome
68,3888,Aventure,13,Froid,Rio de Janeiro
48,1948,Plage,22,Chaud,Rio de Janeiro
39,4514,Nature,29,Chaud,Sydney
61,1378,Nature,26,Tempéré,Sydney
30,1443,Nature,23,Froid,New York
49,3176,Ville,11,Froid,Le Caire
68,4125,Aventure,6,Chaud,Bali
63,1701,Aventure,2,Chaud,Rio de Janeiro
30,3489,Nature,14,Tempéré,Paris
43,622,Plage,17,Froid,Rio de Janeiro
36,3555,Nature,15,Tempéré,Rome
67,3340,Culture,13,Chaud,Rio de Janeiro
62,1961,Ville,25,Chaud,New York
28,3680,Aventure,27,Chaud,Le Caire
52,1129,Plage,21,Tempéré,Barcelone
55,1064,Culture,7,Chaud,Sydney
36,3254,Plage,23,Chaud,Tokyo
33,842,Aventure,19,Froid,New York
32,1710,Nature,18,Tempéré,Barcelone
54,1102,Plage,15,Tempéré,Bali
20,2654,Nature,15,Froid,Rome
18,4858,Aventure,29,Chaud,Sydney
33,1950,Ville,16,Froid,Londres
46,4999,Plage,2,Froid,Barcelone
52,2290,Nature,17,Chaud,Tokyo
54,2768,Culture,10,Froid,New York
36,1103,Culture,16,Chaud,Londres
29,3721,Ville,26,Froid,Rio de Janeiro
47,3797,Ville,14,Chaud,New York
33,3837,Ville,9,Chaud,Sydney
56,1066,Aventure,25,Chaud,New York
20,2783,Aventure,16,Chaud,Bali
22,3243,Nature,22,Froid,New York
46,4418,Nature,9,Tempéré,Bali
49,1980,Nature,25,Froid,New York
32,567,Aventure,14,Chaud,Paris
63,4038,Nature,14,Froid,Rio de Janeiro
35,2078,Ville,26,Froid,Rome
20,3997,Culture,15,Froid,Tokyo
53,2843,Ville,11,Froid,Barcelone
50,578,Aventure,28,Froid,Bali
28,2611,Aventure,7,Chaud,Tokyo
47,576,Ville,11,Froid,New York
63,2342,Aventure,19,Froid,Rome
46,4195,Culture,7,Chaud,Rome
48,4188,Plage,21,Chaud,Rio de Janeiro
25,3804,Plage,17,Froid,Le Caire
59,3815,Ville,5,Froid,Londres
24,4741,Plage,19,Froid,Barcelone
23,789,Ville,24,Froid,Tokyo
31,3742,Aventure,24,Chaud,Londres
45,3697,Ville,9,Chaud,Rome
56,1887,Ville,29,Chaud,Barcelone
19,539,Ville,23,Froid,New York
48,2186,Culture,3,Tempéré,Barcelone
26,3863,Nature,28,Froid,Sydney
26,798,Aventure,9,Froid,Paris
34,4864,Culture,10,Chaud,Paris
24,4107,Ville,2,Chaud,Tokyo
18,1559,Aventure,11,Chaud,Rio de Janeiro
26,1107,Aventure,5,Chaud,Le Caire
21,3333,Culture,5,Froid,Rio de Janeiro
18,4195,Aventure,10,Chaud,Rio de Janeiro
23,2913,Plage,9,Froid,Barcelone
18,3706,Aventure,9,Froid,Barcelone
27,2620,Ville,4,Chaud,Barcelone
42,1481,Ville,15,Froid,Sydney
69,1298,Nature,8,Tempéré,Le Caire
25,3766,Aventure,16,Tempéré,Le Caire
53,2892,Ville,10,Chaud,Barcelone
24,1301,Ville,29,Chaud,New York
